student_id,student_name,father_name,gender,age,class,python_marks,java_marks,ruby_marks,cpp_marks,sql_marks,city,admission_date
1813,kyle nguyen,unknown,,twenty,BSCS,96,,,NULL,44,123City,"January 02, 2022"
1814,,Angela Arnold123,Female,twenty,BS-CS,eighty,,,NULL,?,,2024.02.12
ID_1814,  Joshua Thomas  ,Emily Bailey,F,28,bs-cs,eighty,,,77,,123City,1981-05-24
1816,  Lisa Rodriguez  ,Hannah Martin,F,200,,112,,absent,NULL,?,,
,  Noah Smith  ,Kelli Russell,Female,twenty,11th,,,,NULL,?,123City,15/01/2024
,Justin Obrien,Melissa Wilson,Female,,,eighty,21,2,42,135,,10/09/2023
1819,jessica collins,Zachary Brown123,,200,10th,N/A,,,,?,,
1820,Dr. Patricia Green,Mrs. Sarah Griffith MD,F,,10th,,-9,93,43,?,123City,not_a_date
1821,Leah Wolfe,,unknown,200,,eighty,90 ,absent,NULL,,,2022-02-07
ID_1821,Cynthia Murphy,unknown,,200,BS-CS,eighty,54,,83,-47,Johnsontown,"October 20, 2024"
ID_1822,,Victoria Murphy,,twenty,10th,,43,89,NULL,?,,not_a_date
1824,,Edwin Alvarez123,Male,16,,eighty,,absent,,?,,20/03/2021
1825,william simmons,Julie Davis123,Female,twenty,BSCS,N/A,90 ,-1,30,,,not_a_date
1826,Jennifer Yoder,Kendra Davis,M,twenty,,44,90 ,absent,,?,,20/11/2025
,diana snyder,Ricardo Neal,M,,11th,eighty,53,absent,NULL,,,"August 17, 2025"
,,Mr. Samuel Velazquez,M,twenty,11th,,90 ,-5,NULL,?,East Pedrostad,"October 08, 2025"
1829,,Brandon Hernandez,M,,12th,eighty,90 ,39,NULL,?,123City,
1830,,unknown,,200,12th,76,,absent,19,,,not_a_date
ID_1830,STEVEN HANSEN,Kaitlyn Rice,Female,,12th,eighty,90 ,absent,21,-19,SCOTTLAND,23/11/2023
1832,,James Brown123,M,200,12th,,90 ,absent,NULL,?,,not_a_date
1833,KIMBERLY MURPHY,Adam Ford123,,-5,10th,N/A,,,NULL,,,1994-04-17
1834,KENDRA RODRIGUEZ,Steve Hanson123,M,,,N/A,72,88,,,,02/03/2021
1835,,John Carr123,unknown,25,bs-cs,eighty,90 ,91,91,?,,
1836,  Brian Johnson  ,Lauren Brown,,25,12th,-1,66,,NULL,,Housestad,30/04/2023
1837,,Robert Fisher,unknown,twenty,11th,eighty,,absent,93,?,,
ID_1837,Kimberly Moyer,Henry Porter,F,twenty,12th,N/A,39,,,?,,2025.04.18
ID_1838,Kirk Lambert,Kevin Sutton123,M,,bs-cs,-7,,,,?,NORTH KIMBERLY,not_a_date
ID_1839,  Jerry Weber  ,,,27,10th,eighty,80,36,,?,Lisafort,
1841,  Chelsea Cisneros  ,unknown,Male,200,BSCS,17,90 ,87,,,123City,2024.11.19
1842,AMBER VANG,unknown,Female,-5,11th,,45,absent,73,-33,123City,"January 15, 2026"
1843,,,M,twenty,BSCS,eighty,72,absent,NULL,,,not_a_date
1844,BRANDON THOMAS,Christopher Dixon123,,200,,eighty,,,,27,123City,17/07/2022
,VICTORIA SHORT,Rhonda Rich,Male,16,,-2,,,,,West Tylerside,2005-07-10
1846,Sara Jackson,David Palmer,,twenty,11th,eighty,49,absent,16,?,POWELLBURY,
ID_1846,MICHAEL WATERS,,Female,-5,,,96,66,,?,LAKE WILLIAM,31/10/2023
1848,,,Female,30,11th,N/A,,88,13,?,,17/10/2023
1849,  Jessica Thompson  ,unknown,F,17,10th,16,,,52,-6,North Jermaine,
1850,,Tanner Brown,M,,11th,eighty,126,,,,West Nicholasborough,"April 06, 2022"
,George Hernandez,Luis Smith123,F,-5,11th,N/A,,absent,NULL,,,2000-11-17
1852,KENDRA GRAVES,unknown,,-5,,54,,22,41,,123City,2023.09.01
1853,  Jackson Mcconnell  ,,,30,12th,106,,absent,,?,,01/07/2024
1854,  Sue Lawrence  ,,Female,18,BS-CS,115,,,50,?,,not_a_date
,  John Huff  ,Jordan Miller,Female,twenty,,112,,,NULL,,123City,2004-07-18
1856,  Frank Butler  ,unknown,Female,twenty,,eighty,,109,NULL,?,South Gina,1997-08-22
1857,mr. matthew sanchez,Ashley Taylor,,,10th,N/A,63,,NULL,,North Ricardo,
ID_1857,jasmine clark,unknown,,200,12th,N/A,,,,15,,not_a_date
1859,tanya murray,,,twenty,12th,N/A,,absent,42,?,NEW DAVID,2017-04-22
ID_1859,,unknown,Female,200,BSCS,86,76,49,NULL,,GINALAND,2024.09.25
1861,Carl Townsend,unknown,M,200,11th,7,39,,,,South Christopher,
1862,,,Male,-5,10th,N/A,,absent,35,,DEANNABURGH,2021.06.06
1863,  Shannon Bailey  ,David Harris,,twenty,12th,,90 ,,,129,,
1864,  Courtney Soto  ,Destiny Day,F,twenty,11th,,,3,42,,123City,2021.09.28
1865,Tracy Sanchez,,unknown,twenty,,N/A,90 ,-20,NULL,73,Mcleanhaven,"August 18, 2025"
ID_1865,janet cruz,Sandy Hudson123,F,200,10th,eighty,,,42,?,,"January 13, 2024"
1867,Jacqueline Pearson,Jeffery Brown123,M,16,11th,N/A,,67,53,,South Andrewburgh,
ID_1867,Victor Shields,Julia Johnson123,Male,22,,97,90 ,16,NULL,,PETTYVIEW,2021.12.29
,Catherine Durham,Zachary Lee,unknown,twenty,12th,N/A,90 ,-4,,,Masonchester,
1870,,Nicole Cooper123,Female,twenty,11th,,19,,,14,LAKE NOAH,not_a_date
1871,michael harris,Greg Lester,unknown,,,-7,,82,,-1,,not_a_date
1872,,unknown,,twenty,BSCS,N/A,90 ,76,,119,MEGANTOWN,2021.04.19
,Michael Becker,Caitlin Bates123,,16,,N/A,90 ,13,NULL,148,,03/09/2021
1874,REGINALD NEAL,Tiffany Chavez123,F,twenty,,14,,-23,80,,South Jameston,not_a_date
1875,Todd Black,Peter Glover,F,-5,10th,N/A,17,25,81,,123City,
1876,  Jordan Griffin  ,Stephen Campbell123,,-5,BS-CS,eighty,106,69,NULL,?,Gonzalezstad,2008-11-12
1877,ASHLEY KNIGHT,unknown,,twenty,12th,21,,,14,59,STACYFURT,2024.11.24
1878,,Debra Roberts,M,twenty,,,,absent,NULL,?,Lake Spencer,2024.10.20
1879,  Jeremy Glover  ,Patrick Gentry,,24,,106,19,33,30,14,123City,not_a_date
ID_1879,  Tyler Arnold  ,Lance Gonzalez,M,,10th,,90 ,,,10,,2008-10-31
1881,Raymond Phillips,Joshua Brown,Male,200,bs-cs,,16,absent,88,?,STEPHANIEVIEW,"November 06, 2022"
1882,,unknown,unknown,twenty,12th,eighty,,14,19,,123City,26/06/2022
1883,,Tyrone Guerrero123,Female,200,10th,eighty,107,25,,?,,not_a_date
ID_1883,,Richard Diaz,,-5,10th,N/A,66,absent,57,111,,"March 16, 2021"
1885,  Lisa Henry  ,,,twenty,bs-cs,eighty,,absent,61,,,not_a_date
1886,JOHNNY ROBERTSON,unknown,M,-5,bs-cs,-9,90 ,58,,?,,"January 25, 2022"
1887,  John Jones  ,,unknown,22,BSCS,eighty,90 ,-17,,?,,
1888,  Deborah Horton  ,unknown,Female,-5,BS-CS,,,-19,NULL,,,"March 13, 2025"
,Tracy Franklin,unknown,unknown,,10th,eighty,-6,87,NULL,96,123City,
,Charles Walker,Cathy Prince,F,twenty,11th,eighty,,,NULL,51,,"July 25, 2023"
ID_1890,  Eric Hicks  ,Troy Wheeler,unknown,,,-8,90 ,,NULL,41,NORTH CHARLES,2023.03.18
1892,Justin Morales,Linda Clark,unknown,,11th,eighty,47,,,,South Aaronview,2020-02-29
1893,judy gonzalez,unknown,unknown,twenty,bs-cs,,,60,,,West Nicole,not_a_date
ID_1893,Amber Drake,Jordan Baxter,F,,,,90 ,absent,1,128,JACKSONSIDE,18/10/2023
,,Stacey Hill,unknown,twenty,bs-cs,N/A,,,NULL,?,LAKE ERIC,1976-10-03
,,Angela Ross123,,twenty,11th,20,82,-16,NULL,?,LAKE MICHAELSHIRE,not_a_date
1897,  Michele Smith  ,Andrew Charles,F,-5,10th,eighty,,,NULL,?,123City,1972-02-10
,,unknown,,19,11th,82,,,96,-40,123City,1987-10-22
1899,,unknown,M,200,,eighty,90 ,-11,36,?,123City,not_a_date
1900,mary goodman,,unknown,-5,12th,N/A,90 ,absent,,65,,"October 15, 2024"
1901,,William Martin123,M,-5,11th,N/A,,,NULL,,NEW ERICA,
ID_1901,LISA YOUNG,,M,-5,11th,eighty,,absent,,?,123City,2023.11.09
ID_1902,Paul Pugh,Sheila Burke123,F,28,11th,eighty,,,NULL,63,,2025.04.25
1904,,,,20,BS-CS,40,,-24,NULL,?,,"June 21, 2021"
1905,  Daniel Campbell  ,Jordan Cortez,,-5,bs-cs,,8,77,NULL,?,,not_a_date
1906,  William Rivera  ,John Gay,unknown,28,11th,119,,absent,35,85,123City,"September 09, 2021"
ID_1906,  Cody Chen  ,unknown,,,,,,12,,?,Ronaldstad,not_a_date
ID_1907,kelly hill,,,29,12th,eighty,,107,NULL,-43,,not_a_date
,LISA HERNANDEZ,Erin Howard123,Male,23,,,21,absent,2,?,New Barbara,1977-09-28
1910,  Patricia Boyle  ,,unknown,200,11th,25,,,NULL,?,,not_a_date
1911,,,Female,15,,,,,5,-16,,29/10/2023
,traci burns,unknown,Female,200,10th,N/A,,absent,,-27,NANCYMOUTH,2022.09.06
1913,Andrea Miller,Gregory Robinson,F,,BS-CS,eighty,41,absent,,124,,2022.09.30
1914,BROOKE GARCIA,,Female,twenty,BS-CS,,,absent,94,,,09/08/2025
ID_1914,Kristin Moore,unknown,unknown,200,10th,eighty,,5,,?,New Barbara,20/02/2022
1916,MORGAN FISHER,William Wilson123,,twenty,,120,,,NULL,27,,"September 18, 2024"
ID_1916,,Dennis Smith123,,twenty,bs-cs,49,90 ,,70,107,,2023.09.25
ID_1917,  Allen Huang  ,,unknown,twenty,10th,83,,,NULL,,,2014-04-01
,,Dana Gomez,,-5,11th,,101,,11,?,,"May 15, 2022"
1920,,,,twenty,,8,90 ,,30,?,123City,not_a_date
,  Joshua Logan  ,,,-5,bs-cs,,,34,NULL,10,,2025.10.11
1922,sarah reyes,Alicia Strong123,,22,bs-cs,eighty,90 ,,NULL,,,2004-01-09
1923,,,Female,,,,90 ,,69,?,,2015-02-14
ID_1923,jordan johnson,Herbert Green,Female,-5,BS-CS,eighty,90 ,-14,NULL,?,123City,not_a_date
ID_1924,,unknown,M,-5,12th,,,37,NULL,?,South Hannahville,2025.10.12
1926,,Jordan Beck,,200,10th,12,-3,41,NULL,,,
,William Brewer,Tammy Lawrence,M,twenty,11th,,,,,,LAKE MARGARET,not_a_date
ID_1927,michelle stewart,Donna Shelton,,200,bs-cs,N/A,,,,?,,not_a_date
1929,Angela Powers,Jason Richards,,-5,12th,eighty,90 ,absent,NULL,29,,"February 04, 2021"
ID_1929,,Joseph Martinez,Female,,bs-cs,-9,97,71,NULL,66,123City,14/04/2023
ID_1930,,Andrea Gonzalez123,Female,200,BSCS,N/A,,65,,?,,1975-12-03
1932,,Dwayne Walters,Female,twenty,,,94,,NULL,?,123City,
1933,,Tanner Davis,unknown,-5,12th,eighty,,absent,34,,East Eugene,"June 18, 2025"
,,James Gonzalez123,M,200,10th,58,58,absent,11,68,,1973-03-26
1935,,,,16,bs-cs,N/A,,,13,?,,2022.08.30
,  Terrance Morrison  ,unknown,,twenty,,,,,,?,East Caitlin,
1937,,unknown,F,15,BSCS,eighty,,-26,38,,,"September 25, 2023"
,Kimberly Harris,unknown,M,-5,,eighty,90 ,absent,64,?,123City,16/06/2024
1939,Melissa Padilla,,Male,-5,11th,120,,,NULL,,Lewisstad,2022.11.06
ID_1939,  Danielle Thompson  ,Jason Dickerson,Male,,BSCS,,90 ,-26,45,,ZAVALATON,2025.05.11
1941,RAYMOND WIGGINS,unknown,Female,twenty,,,115,,,?,,not_a_date
1942,ANTHONY GREEN,Martha Williams,M,25,10th,eighty,90 ,,NULL,?,Lake Mariafort,
ID_1942,,Charles Jones123,Male,-5,bs-cs,54,90 ,absent,,?,JOSEPHSHIRE,
,,Janet Leonard,,200,BS-CS,,90 ,absent,83,?,,16/09/2022
,Jose Miller,Jennifer Green123,Male,twenty,,102,,77,28,?,ORTEGACHESTER,"January 16, 2022"
,,unknown,M,15,11th,,90 ,absent,,-22,,1985-09-23
ID_1946,Scott Avila,Dana Roman,unknown,twenty,10th,,90 ,absent,NULL,10,,2022.05.29
ID_1947,  Christopher Hopkins  ,John Miller,Male,,bs-cs,eighty,,110,,?,,1977-05-13
1949,DAVID GOODWIN,Kenneth Matthews,unknown,,BS-CS,,9,,,,,2025.07.14
,,Robert Gallagher,,200,11th,N/A,,-11,NULL,?,Port Brianview,
,,Emily Smith,,200,bs-cs,eighty,29,absent,,10,,not_a_date
1952,  Philip Adkins  ,Michele Wagner,,200,bs-cs,N/A,90 ,69,75,,,2022-10-06
1953,Nicole Mcdonald,Tiffany Morrow,M,-5,10th,115,,87,12,-40,,not_a_date
ID_1953,,Nicole Evans,,twenty,10th,14,,absent,NULL,,,not_a_date
,TONYA SIMON,Kevin Miller,Male,-5,12th,,90 ,absent,38,,,not_a_date
1956,steven lewis,Cole Nelson123,,,BS-CS,eighty,57,,NULL,?,123City,not_a_date
1957,ANGELA WALKER,Robin Larson,Female,,11th,eighty,41,33,,59,,not_a_date
1958,,Alyssa Ellis,,,BSCS,eighty,-4,,NULL,,,not_a_date
,michelle robinson,,M,twenty,bs-cs,N/A,124,-22,,?,LEWISSIDE,"October 15, 2023"
1960,heather heath,Ebony Waters,unknown,200,,-18,,absent,NULL,?,NORTH ROBERTLAND,13/03/2022
ID_1960,  Julie Schmidt  ,unknown,Male,twenty,12th,N/A,,101,NULL,?,Lake Bryanmouth,1979-04-19
ID_1961,Ricky Warren,unknown,Female,200,10th,65,,absent,NULL,?,Seanfurt,1976-08-17
1963,,,F,29,BS-CS,N/A,,,38,,,1976-05-15
1964,Adam Michael,Stephanie Reilly,Female,-5,,,,61,NULL,-50,Granttown,not_a_date
ID_1964,,Vanessa Cobb123,unknown,twenty,,N/A,,absent,95,14,MCKENZIEPORT,"March 16, 2024"
1966,  Michael Nguyen  ,unknown,,,,109,,-17,37,111,123City,not_a_date
1967,,Leon Martinez,M,-5,10th,eighty,90 ,absent,30,-40,AYALABURGH,"June 15, 2023"
ID_1967,CHRISTOPHER WOODWARD,Heidi Short123,M,-5,BSCS,65,54,absent,NULL,,West Vanessaville,not_a_date
1969,mrs. tiffany santana dvm,Isaiah Kim123,Male,200,,eighty,90 ,,8,?,LAURAPORT,not_a_date
1970,JEANNE ANDERSON,Michael Roberts123,Female,,11th,,90 ,,10,110,,
ID_1970,,,Female,200,bs-cs,eighty,66,absent,,60,,not_a_date
,michelle conway,unknown,,-5,,,90 ,-4,,84,West Gabrielle,
,  Michael Baird  ,Melissa Newman,,-5,bs-cs,-4,90 ,,NULL,?,,not_a_date
,JEREMY BENNETT,Carol Cohen,F,,,-12,15,absent,NULL,118,,"May 27, 2025"
ID_1974,,Elizabeth Martin,Male,twenty,,N/A,,,NULL,?,,1978-05-03
1976,  Pamela Harrington  ,Robert Roberts,unknown,-5,10th,27,,absent,,43,COURTNEYTOWN,2021.02.12
ID_1976,KYLE MEYER,,Male,200,BS-CS,,129,absent,,-49,Jodymouth,not_a_date
,,Amy Robbins,,twenty,BS-CS,eighty,68,-22,93,,,not_a_date
ID_1978,JOSE NELSON,Nathaniel Smith123,unknown,,,,,-1,NULL,18,WEST SAMANTHASHIRE,14/06/2022
1980,STEPHANIE COOK,unknown,,200,10th,eighty,90 ,,,?,,"October 02, 2021"
,THOMAS WILLIAMS,unknown,Male,29,BS-CS,83,,11,47,,,1974-07-02
1982,teresa harvey,James Swanson,Female,,BSCS,eighty,,50,98,,Scottchester,
1983,adam johns,,,-5,BS-CS,,123,,NULL,?,Tammystad,"March 10, 2025"
1984,,Cindy Walker,,21,BS-CS,107,,,1,?,,not_a_date
ID_1984,  Cynthia Scott  ,unknown,Male,twenty,,N/A,90 ,absent,,79,,30/05/2023
,Carl Alvarez,,M,-5,BS-CS,eighty,96,absent,,-14,,04/02/2021
1987,Vincent Combs,,F,twenty,10th,38,,,,,East Chad,18/05/2024
1988,MARIA GREER,Ryan Huffman,,-5,12th,eighty,35,absent,NULL,130,,
,,,unknown,,,,,56,20,?,,2023.06.09
,ERIC LONG,Stephanie White123,,-5,bs-cs,16,47,absent,,99,,1993-10-16
,,unknown,Female,-5,bs-cs,64,90 ,,,,123City,15/08/2024
1992,  Diana Lewis  ,Adam Clark,F,,12th,N/A,19,,88,49,123City,2024.02.10
,  Tommy Gutierrez  ,,Female,twenty,BS-CS,eighty,,,NULL,,New Katrina,1983-09-16
1994,,Kara Larson123,,,10th,N/A,129,,70,?,,
ID_1994,Steven Mora,Nancy James123,,27,BSCS,N/A,90 ,5,,?,,2023.03.26
1996,,unknown,Female,,11th,eighty,90 ,15,,,,2023.07.23
1997,  Vanessa Farley  ,,,19,BS-CS,eighty,90 ,absent,,-47,,
ID_1997,Sean Fox,,,,,N/A,90 ,,NULL,,Ramirezbury,"December 14, 2023"
1999,Mike Gibson,,Female,,11th,-14,,absent,54,?,,2022.01.16
2000,  Gerald Bond  ,Amanda Chan,F,-5,BSCS,49,90 ,-1,,?,WEST AMBERFURT,2023.11.16
,,Brian Gordon MD123,unknown,27,BSCS,N/A,51,,NULL,,123City,not_a_date
,Michael Herman,Nicholas Rodriguez123,Female,200,,60,,44,,,123City,2025.06.13
,Nancy Harris,unknown,Male,,,eighty,,,,,East Erica,01/04/2021
2004,Jennifer Thomas,Anna Hughes,unknown,twenty,10th,,,,,-13,123City,05/08/2021
,,,F,-5,BS-CS,-18,,,87,?,,1990-08-03
ID_2005,  Robert Woods  ,David Hull,Male,,BSCS,33,8,absent,61,,Lake Debbietown,
2007,  Natalie Middleton  ,unknown,,,,,,,NULL,?,123City,"December 01, 2022"
,DAVID NASH,Preston Perkins,,200,BS-CS,eighty,71,,98,-50,DOUGLASFURT,10/12/2023
2009,Molly Hernandez,,F,,10th,,,37,,56,PORT JASON,"October 09, 2025"
2010,,Emily Sanchez,,29,BS-CS,,,20,50,?,Lake Monica,2024.07.13
2011,jason harris,Abigail Frederick123,F,20,bs-cs,-10,90 ,absent,,95,Beverlyberg,"November 08, 2022"
ID_2011,Vanessa Robinson,unknown,,,10th,,,-21,NULL,,PORT TIMOTHYBURY,
2013,  Julie Erickson  ,,unknown,,,N/A,90 ,,,?,NORTH ASHLEYMOUTH,"March 16, 2023"
2014,,Lauren Wolfe,,-5,,98,,,21,131,,1982-06-07
ID_2014,,Vernon Lane,,,11th,,89,absent,68,,,2023.03.24
2016,Michele Cook,,Male,23,,eighty,,-3,NULL,,123City,11/05/2022
ID_2016,ELIZABETH MALONE,,Male,,BSCS,89,,11,,-32,,not_a_date
,Michelle Webb,,Male,twenty,,,,,80,-34,,not_a_date
2019,  Becky Guerra  ,,M,,12th,N/A,,77,96,,,"January 30, 2023"
2020,aaron kirk,Destiny Howe123,,-5,11th,eighty,,50,NULL,?,,"June 02, 2022"
2021,monique harris,Kelsey Collier,,200,11th,55,,103,2,,Murphyberg,"May 25, 2022"
ID_2021,,Kyle Knox,,,,eighty,49,,52,,,1971-12-25
ID_2022,,unknown,,twenty,10th,N/A,,,55,,,not_a_date
2024,,,Female,200,BSCS,42,,absent,42,?,123City,"November 14, 2023"
ID_2024,,Elaine Miller,F,-5,11th,,,,20,?,,17/02/2024
2026,,Megan Tucker,Male,-5,,N/A,,absent,NULL,,,1977-01-12
2027,lauren dougherty,Xavier Barton,Male,-5,,N/A,102,93,NULL,,123City,1984-11-28
2028,,Becky Herrera123,,18,,69,,,NULL,?,,not_a_date
,TIFFANY THOMPSON,Kenneth Higgins Jr.,M,200,BSCS,47,90 ,,,?,,2022.06.08
,,Brandon Maldonado,M,,,,90 ,absent,,?,SOUTH SUSAN,not_a_date
2031,,Heather Maldonado,,,,17,90 ,,21,?,PORT JOHNHAVEN,"July 31, 2024"
ID_2031,Brenda Werner,unknown,unknown,,bs-cs,38,90 ,,,150,CHRISTINAVIEW,
2033,Phillip Hodge,unknown,,,bs-cs,N/A,,78,,136,123City,2022.10.02
2034,SHERRY KING,Jennifer Johnson123,unknown,twenty,10th,,130,,63,?,OLIVERTOWN,not_a_date
2035,,unknown,Female,-5,10th,,,24,,-16,Andrewsville,2016-08-22
2036,,unknown,,twenty,bs-cs,N/A,90 ,absent,NULL,-16,West Monica,2004-07-27
2037,,Anthony Gates123,M,16,11th,eighty,,-30,NULL,,123City,
2038,,,Female,-5,BS-CS,-12,12,absent,38,?,,2025.02.01
2039,SANDRA BOYER,Kayla Gregory,,,10th,eighty,59,,NULL,,LARSENTOWN,04/07/2021
2040,William Costa,unknown,,-5,bs-cs,,,-26,,,West Amy,not_a_date
,dr. andrea garcia,unknown,unknown,-5,12th,N/A,,67,NULL,138,123City,
2042,DAVID RIVERA,Deborah Cole123,Male,200,bs-cs,N/A,27,88,,,123City,2024.05.07
ID_2042,CHARLES HUFFMAN,Patricia Patton,unknown,,BSCS,102,,absent,83,?,,28/12/2024
2044,,Miranda Knapp123,,-5,,N/A,59,,,?,123City,
2045,brian cohen,Tyler Sanchez,F,,10th,,,absent,71,?,Brownhaven,2025.03.08
,,Jay Hall,,,,eighty,21,absent,,?,123City,2012-04-25
2047,,Patricia Price123,Male,,10th,eighty,90 ,absent,,95,Kington,2000-10-03
2048,TRAVIS SMITH,Michelle Elliott123,Male,-5,11th,eighty,37,97,NULL,,123City,not_a_date
ID_2048,  Michelle Massey  ,unknown,,twenty,12th,eighty,,28,NULL,,123City,2025.10.03
ID_2049,Emily Miller,unknown,,20,,,85,30,100,7,,
,,unknown,,,11th,,104,absent,,?,CHENTON,not_a_date
2052,michael lee,,,,BS-CS,,108,,,?,,2025.10.06
ID_2052,  Kendra Gregory  ,unknown,M,twenty,,eighty,66,absent,,84,CAROLVIEW,not_a_date
2054,  Margaret Wagner  ,Ashley Rodriguez,,200,10th,N/A,125,,NULL,62,123City,
,RAY ROMAN,Eric Ritter,unknown,24,BSCS,eighty,,,,,NEW JESSICABURY,not_a_date
,Mackenzie Callahan,,M,,BS-CS,eighty,-2,,NULL,?,,"December 29, 2021"
2057,  Thomas Quinn  ,Kimberly Rogers123,,twenty,BSCS,eighty,90 ,-16,,,Scottfort,30/11/2021
,Gregory Sanders,Katrina Hinton,F,,10th,eighty,,,,,Garyport,1990-03-09
2059,,unknown,unknown,-5,bs-cs,109,72,77,65,?,RACHAELBERG,2015-12-11
ID_2059,Linda Bell,unknown,,30,11th,eighty,,93,,75,East Jim,not_a_date
ID_2060,,Molly Moreno123,,twenty,BS-CS,65,90 ,,,?,Morganport,2023.04.07
2062,JULIA THOMAS,Jack Fisher123,Female,twenty,BSCS,38,97,absent,NULL,?,,2005-10-10
ID_2062,JOAN RYAN,Matthew Parker,unknown,18,BS-CS,N/A,,,5,?,Lake Mary,2001-11-24
,,Joshua Santos,Male,29,,,90 ,absent,,116,West William,"August 29, 2025"
2065,Michael Owen,Dennis Hanna,,200,BSCS,eighty,,absent,,,,
ID_2065,jennifer crawford,,Female,twenty,10th,eighty,,,NULL,39,Wallacemouth,
2067,,Dr. Maurice Frederick123,Male,-5,,eighty,-9,absent,,-17,123City,1998-01-04
2068,APRIL COOPER,unknown,F,twenty,BSCS,N/A,,,,,,2025.06.04
ID_2068,JOHN FIELDS,Matthew Sanchez,Male,200,,eighty,88,,,?,Lake Sarah,"October 30, 2022"
2070,peter roman,Juan Cain,Male,28,10th,52,91,,15,,,"November 11, 2021"
ID_2070,,Dawn Baker,M,-5,BSCS,eighty,-9,,NULL,?,,not_a_date
,  Larry Spence  ,unknown,F,,,N/A,90 ,102,,?,,2024.09.10
ID_2072,  Kristen Gonzalez  ,unknown,Male,200,,N/A,107,,,25,123City,27/08/2025
2074,ELIZABETH HOFFMAN,unknown,Male,17,10th,113,73,71,NULL,?,,not_a_date
2075,  Gary Gibson  ,Ashley Roberts123,,,12th,N/A,,,,?,,20/02/2022
ID_2075,,unknown,,,BS-CS,eighty,,,NULL,54,NORRISSHIRE,2025.12.21
2077,paul fischer,Thomas Reed123,,200,12th,eighty,,,NULL,,NORTH KENNETHPORT,"January 15, 2026"
2078,,,M,-5,BSCS,N/A,,,,,,not_a_date
,,Mr. Gregory Taylor MD123,M,-5,BS-CS,N/A,90 ,absent,NULL,?,123City,2022-03-15
ID_2079,,Ruben Davis,Male,,12th,17,90 ,absent,NULL,126,MCDONALDSTAD,not_a_date
2081,,unknown,F,200,BSCS,6,90 ,-5,,,,"November 13, 2022"
2082,,,Female,26,12th,80,90 ,,,42,West Hector,"October 14, 2023"
2083,  Joshua Brown  ,unknown,F,20,,13,,absent,47,?,Cookborough,2022-06-18
,jessica stokes,,M,200,bs-cs,N/A,,37,NULL,62,,not_a_date
ID_2084,GEORGE PINEDA,Jacob Hardy,F,200,10th,-16,,absent,NULL,6,,"September 23, 2024"
,,Jennifer Fernandez,,,BS-CS,,90 ,absent,6,,,"December 17, 2022"
2087,ashley reyes,Alexis Collins,Female,,11th,26,111,,NULL,?,PORT CHERYL,not_a_date
2088,Pamela Castro,Emily Tapia123,unknown,-5,,N/A,48,7,,,,not_a_date
,,Stacy Soto,F,,10th,,,,,,SOUTH JANETFURT,2025.04.12
2090,,Tricia Baldwin,M,200,,63,90 ,absent,,,Mcneilmouth,not_a_date
2091,chelsea thornton,Sandra Martinez123,unknown,200,bs-cs,eighty,57,absent,66,,,not_a_date
,,Anthony Mueller123,,,BS-CS,75,,104,NULL,-48,,2016-03-18
2093,  Shane Fowler  ,unknown,M,,bs-cs,N/A,,44,32,?,123City,"January 07, 2022"
2094,  Anthony Burke  ,Janet Hunter,,,11th,eighty,-5,absent,63,?,,
2095,,Desiree Lee,Female,20,10th,N/A,118,-25,,-23,123City,
ID_2095,ADAM BENNETT,unknown,,twenty,,eighty,,75,NULL,-15,,not_a_date
2097,  Tracy Martinez  ,unknown,unknown,-5,10th,N/A,105,absent,NULL,,,not_a_date
2098,tonya johnson,unknown,M,200,11th,N/A,,absent,,-14,GARYBERG,2000-07-09
2099,RONALD BLACK,Cynthia Vargas123,F,200,bs-cs,,77,53,10,,,1996-10-19
2100,SEAN MCKEE,Lynn Carlson123,unknown,-5,10th,N/A,90 ,absent,,?,WEST ANNE,"September 14, 2025"
,justin sims,Sherri West,M,18,,,,absent,,?,EAST MARKVILLE,1983-12-08
ID_2101,  Shelia Gonzalez  ,Patricia Adams123,unknown,,bs-cs,42,,-9,NULL,44,SOUTH ERICASHIRE,1995-06-23
2103,leslie cook,Nicholas Richmond,F,,BS-CS,,90 ,absent,NULL,?,123City,"August 16, 2024"
2104,,Amber Allen123,,200,12th,26,,80,NULL,128,,"January 22, 2024"
,Jonathan Jones,Jonathan Wong123,Female,,11th,,,,28,-43,,2025.08.10
2106,,Gloria Morales,M,,bs-cs,-9,90 ,absent,NULL,?,LEEHAVEN,"January 08, 2026"
ID_2106,  Tony Smith  ,,M,200,10th,N/A,90 ,absent,,,,"February 27, 2023"
ID_2107,  Tina Thomas  ,,Female,16,BS-CS,eighty,110,absent,NULL,?,123City,2023.01.21
ID_2108,  Lisa Hayden  ,Megan Robinson123,,,11th,68,-7,absent,44,?,RACHELSIDE,1986-09-20
2110,,Michael Torres,,200,,83,,,NULL,-48,,"December 31, 2021"
,Ryan Coleman,Christopher Figueroa,F,,12th,eighty,88,,NULL,,New Robert,2022.05.18
2112,  Earl Macias  ,,Male,twenty,11th,,90 ,84,69,?,,2024-05-11
2113,derrick lee,Jennifer Steele DDS123,,18,,eighty,,absent,86,?,,14/09/2023
,,William Campbell,,-5,bs-cs,eighty,118,absent,NULL,111,Rodriguezland,"April 19, 2021"
2115,,Daniel Young,Female,twenty,,67,,,,?,123City,1980-09-17
